Avg. Area Income,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price
54623.77,8.30,4.03,41939.52,888866.39
61536.56,6.99,2.15,29346.72,1151341.85
66357.53,7.22,6.36,38072.28,1045704.70
64957.93,7.65,4.00,49513.90,1279160.99
86895.60,7.32,6.26,38042.74,1799455.41
90533.31,8.15,3.23,46610.74,2005167.48
65939.88,7.56,6.18,29620.84,1492612.19
56505.83,7.80,3.43,30995.49,976481.72
60564.05,8.38,5.03,49574.10,1247002.16
78606.75,5.09,3.37,51235.59,1426682.13
72747.13,6.78,3.35,35060.35,1171989.72
76193.72,7.91,4.18,26736.10,1370909.95
70912.89,7.51,3.46,20797.82,1083071.56
81922.75,6.72,2.01,21677.01,1065656.02
73312.89,7.06,4.16,32256.70,1492095.14
48483.94,7.41,5.05,35848.08,936864.69
85009.07,6.77,3.39,48601.80,1966139.93
79029.46,5.45,4.24,48607.10,1558196.97
70301.24,5.84,3.25,49076.65,1280588.34
46339.90,8.16,4.27,52123.99,853750.65
68272.32,7.98,4.05,30937.83,978824.60
60285.61,9.92,3.14,27370.19,1273554.28
62671.73,6.40,4.44,31702.71,798659.22
66615.89,4.89,4.01,48604.07,1114128.47
78431.31,7.50,3.13,23623.30,1108894.00
46646.71,6.73,3.45,34006.87,710269.21
72405.47,7.47,6.31,35062.89,1142127.88
66225.90,6.48,3.47,44384.52,1378269.57
56106.36,6.74,3.48,46002.90,1140126.19
65896.42,6.59,2.20,34170.34,999146.87
71601.64,7.25,4.24,34787.47,1289201.39
57584.85,4.67,2.12,46724.90,973197.78
65075.86,8.10,6.26,30826.08,1511653.45
69635.60,6.26,2.09,26312.36,1158677.20
62829.04,7.14,6.13,29277.54,1009093.80
57093.56,6.99,2.18,19379.02,861013.95
72919.13,7.28,4.49,26625.14,1064371.76
92774.68,7.16,5.38,35016.46,1883469.24
59443.20,8.36,3.09,28100.32,1191340.83
71677.31,6.58,3.39,38736.90,1300303.41
77620.92,6.68,4.12,29115.68,1126042.40
95236.14,7.07,3.42,41524.58,1848511.11
73145.49,5.64,2.00,31750.27,1072874.61
62311.39,5.69,4.23,51601.59,1019127.73
66854.39,6.65,4.16,41382.73,1210161.07
70520.27,6.15,4.48,51639.31,1561234.13
94241.82,8.07,6.29,39139.57,2180065.60
83664.39,7.65,4.30,39642.13,1665515.25
62241.12,7.23,3.18,55613.38,1307136.33
74286.58,6.34,2.44,33439.44,1604207.68
70217.78,6.43,4.10,38779.35,1057125.84
35454.71,6.02,4.50,59636.40,1077805.58
80707.40,5.36,2.25,25433.30,1328525.02
54921.91,6.13,3.09,49547.46,1017775.51
67258.59,6.52,2.45,50955.57,1443816.97
77509.14,7.35,5.46,18264.23,1322010.06
57759.77,6.10,3.29,49698.20,1064939.52
54234.38,7.09,6.33,37394.00,768541.92
63438.73,9.15,6.12,32180.36,1244563.27
40141.57,7.40,4.46,53364.46,744291.03
86197.03,7.66,3.34,44099.54,1879416.22
75992.00,6.98,3.17,39503.10,1131698.21
61482.98,7.79,5.02,34993.84,1000713.59
70256.36,8.58,3.10,45672.39,1313128.14
91328.09,6.54,4.32,49530.00,1810561.17
75106.28,8.07,5.50,41143.44,1877268.75
79908.16,6.45,3.30,40229.99,1495672.59
93763.11,6.34,2.19,44047.91,1708102.10
50167.49,7.36,3.08,34292.31,1058356.18
51391.64,6.90,3.13,28063.72,681089.92
79823.41,9.63,5.35,41545.61,1958064.74
65913.86,5.36,2.44,12450.58,353240.05
69603.69,5.10,2.05,31337.78,1054304.17
46367.21,5.18,4.50,26015.30,268050.81
66195.34,6.61,3.14,37288.92,1318597.71
76899.28,7.76,3.25,37825.78,1334537.42
54427.91,7.33,3.03,54045.94,1598736.40
82920.88,7.15,4.27,33935.97,1699952.81
47121.01,6.65,3.23,46303.46,1012269.82
74968.42,6.56,3.08,28045.42,1093506.01
68222.74,7.06,6.22,32660.44,1064703.31
61485.87,7.85,4.40,38179.78,1184614.09
72894.74,6.56,4.01,37796.06,1146480.21
68254.60,7.49,4.36,48908.77,1925615.84
62088.70,7.11,5.23,38337.48,1233882.56
60658.65,6.44,3.49,45004.97,822685.37
76321.06,7.49,4.46,56696.52,1935831.04
52141.36,7.30,3.28,29595.43,912585.62
75080.17,7.22,5.35,50408.86,1636906.29
62117.45,6.40,3.13,26295.44,1197929.74
74253.44,5.28,3.25,44939.67,1039794.77
65561.46,6.53,2.47,40231.70,1033450.14
58124.42,6.82,2.34,28863.87,839589.84
62159.23,4.32,2.04,36644.53,782800.49
88722.96,5.99,4.06,29896.67,1547127.39
74791.02,7.48,6.45,29153.80,1518706.28
67305.62,5.48,2.42,39369.64,1074456.40
51195.90,7.04,4.05,30028.62,671960.64
63223.37,8.09,3.32,35891.81,1185734.96
78788.44,6.64,4.01,38656.43,1518454.06
58367.69,6.22,4.46,28800.91,666745.67
65149.90,7.12,6.36,29190.89,988014.76
72416.48,7.27,4.44,6805.74,997452.50
81374.67,8.39,4.09,38647.50,1791307.24
70342.67,7.31,6.34,34970.82,1223589.05
68966.98,8.06,5.50,39917.43,1321257.25
60104.12,7.26,6.33,31781.92,1193687.18
55192.85,6.67,4.07,36705.91,840208.74
68599.74,6.60,2.13,42548.11,1474745.02
76611.89,8.57,5.22,33001.91,1527439.72
45318.67,6.93,2.36,47223.16,802048.45
73714.16,6.34,3.08,30049.17,1016960.65
59961.10,6.09,3.49,31853.71,1051230.00
70444.46,7.88,3.46,41919.58,1209964.35
66638.87,6.23,4.25,26641.70,1357208.24
73869.54,7.51,5.46,25694.25,1513846.59
74112.79,8.05,3.09,66995.47,1737570.51
44180.46,6.90,3.32,30809.97,613370.85
65279.34,6.92,4.39,29971.90,767784.63
63342.29,8.17,3.19,31726.67,1181663.48
77352.64,5.89,3.49,39667.51,1898168.68
76053.55,5.45,3.49,45636.33,1471784.01
92669.59,5.42,4.11,31467.48,1397461.55
40748.65,5.59,2.47,46643.16,664465.33
68176.07,7.81,3.42,32525.45,1128252.82
84824.22,7.23,3.26,27862.67,1273629.12
38571.96,5.72,3.47,47386.79,968411.62
63843.76,6.41,3.13,37703.30,1071537.38
87444.17,4.96,3.37,51591.68,1802294.29
63409.98,6.09,4.08,56256.98,1369582.58
55096.80,7.43,5.04,52405.28,1350284.00
84597.30,7.88,3.37,31143.89,1637831.33
71408.30,7.23,6.21,49463.05,1574279.81
77376.17,7.72,5.04,38105.78,1251063.65
58968.03,5.69,4.22,50936.33,992622.77
86528.93,7.97,4.13,27593.13,1616505.35
63274.67,8.56,3.00,38904.67,1440106.86
72264.49,6.63,3.00,32827.68,1139014.19
56180.59,7.18,4.27,41036.28,1139072.77
59952.66,8.19,5.49,50752.19,1243491.57
59938.75,4.99,2.33,44065.15,1021126.68
72847.99,6.46,3.03,21985.73,960918.66
65803.60,7.06,4.06,36011.05,1306288.23
73177.62,7.23,6.24,41971.16,1537897.12
64469.03,5.84,2.03,43745.99,909885.80
87928.14,7.87,6.21,47452.36,1752112.60
70844.21,7.51,5.34,33483.65,1129388.12
87758.43,8.61,3.16,47320.68,2024902.52
60555.41,6.95,2.50,49309.85,1164968.88
60055.61,7.51,4.27,44435.16,1187454.67
88603.21,5.23,2.16,37215.67,1675702.22
62873.37,7.61,5.27,41637.80,1163559.47
54226.29,7.51,4.33,35596.82,814240.28
76309.49,7.67,4.09,42652.37,1480674.80
68297.52,8.26,4.35,23177.58,1281308.33
58895.33,6.01,4.14,41856.37,1187044.05
75782.34,6.01,4.16,23287.07,1267803.32
72314.85,7.69,6.45,35998.32,1094792.00
70422.29,7.22,3.17,20206.52,1489574.14
80407.31,6.59,3.28,22800.04,1280995.55
65069.95,6.91,4.38,45095.70,1046347.12
72932.25,6.87,4.21,30072.72,1149694.03
54769.38,7.53,3.45,39001.57,1063344.63
79296.70,7.12,4.06,24298.97,1377113.03
82353.29,6.77,2.49,31745.92,1459525.38
38122.52,7.76,5.12,38067.55,899609.30
60757.32,6.21,3.50,29017.41,482689.70
66469.37,6.12,4.13,22670.61,412269.20
59007.67,7.22,6.49,33631.23,1209797.58
88876.32,5.97,3.09,29004.16,1342506.92
63242.15,6.21,4.21,14291.15,727866.53
62974.43,7.83,3.12,48184.92,1447251.00
86744.05,6.04,4.38,32474.83,1578766.05
69801.45,7.69,4.38,37852.54,1578737.44
63542.31,7.37,4.11,57318.79,1445527.14
78403.64,5.23,4.49,33686.37,1221823.70
85662.30,8.73,3.23,42401.60,2031338.35
82851.73,6.77,2.22,33366.27,1232974.14
70934.94,7.03,6.14,36394.25,1426402.81
64354.77,6.33,3.09,25495.36,520217.89
79243.24,6.54,4.23,32761.56,1314770.47
74944.35,6.43,3.44,31389.29,1249331.45
77545.93,7.90,5.47,52740.41,1835564.69
69789.33,6.34,2.36,40473.77,1018173.70
60308.91,7.29,3.32,35971.47,607858.99
89130.03,7.00,3.45,39154.79,1340983.25
73505.60,5.98,2.24,39677.33,1292740.45
84023.33,6.65,4.32,33106.20,1772780.14
53971.24,5.97,3.25,46685.36,1131887.76
74750.19,7.57,4.06,36538.76,1603627.94
56128.00,6.80,3.38,32807.51,809121.11
73886.08,5.59,2.16,26038.51,987004.08
45781.23,5.89,4.43,34660.18,676970.69
59788.22,6.19,4.34,15036.27,461473.57
47320.66,7.01,3.16,15776.62,15938.66
81510.37,5.86,4.03,39937.37,1622827.30
81013.62,7.24,5.44,45472.05,1924155.58
70829.58,6.15,3.30,49360.09,1548598.75
94889.80,6.34,3.41,31884.44,2007639.43
62635.26,6.57,4.26,24348.03,461912.24
68871.45,8.00,4.00,40863.70,1243838.63
76150.05,7.45,5.07,31443.04,1309922.85
62443.29,8.72,6.13,37078.68,1343484.73
57597.58,6.57,2.02,29580.80,771214.48
70194.57,6.17,2.23,29254.11,1244955.46
58342.37,5.53,3.44,19056.04,365929.60
64492.95,6.42,4.41,30102.13,1453108.79
83284.45,5.41,4.31,24627.55,1128906.34
70975.97,9.00,3.15,61104.36,2100698.07
77742.19,7.38,4.41,22231.83,1105024.42
60563.79,7.73,5.47,31568.10,1159526.15
75454.16,8.18,5.29,51172.95,1940933.47
74490.40,7.50,4.33,35264.61,1549031.09
71052.46,7.14,3.45,46731.66,1379456.03
90293.03,8.08,4.20,26550.71,1501917.32
62060.94,4.50,3.45,55583.94,963655.58
88556.01,6.58,4.00,59262.54,1900999.55
64780.88,6.11,2.32,27027.06,1200060.66
59940.07,6.89,2.11,27129.80,1063743.42
62699.53,5.73,3.39,46419.47,1252733.10
63574.47,6.09,2.34,34714.72,907530.18
66965.04,8.14,3.50,22890.84,1256086.51
69494.45,7.92,3.45,33916.88,1517868.59
77131.58,8.82,3.12,34905.05,1705546.41
70080.63,7.25,4.05,32524.43,1081578.62
68311.93,7.26,5.29,39833.09,872177.41
74727.25,5.59,2.49,27372.31,1061785.58
67196.13,8.62,4.11,38417.98,1355545.59
72314.50,7.78,5.28,38251.86,1455511.27
72792.14,6.38,2.08,55997.85,1445030.98
58272.93,7.92,3.39,39755.90,823821.79
72662.61,6.14,3.26,33532.54,1693693.55
66036.42,7.43,3.33,23207.68,944979.01
69384.37,6.21,3.33,46833.36,1156786.08
73684.35,5.87,4.18,33448.71,1306288.62
61056.40,8.24,5.21,53410.40,1785449.72
64762.66,6.16,3.02,32136.84,1115080.65
71613.75,8.25,5.39,36926.00,1188255.08
63989.84,6.56,4.27,32059.77,1184799.27
66408.81,7.37,5.08,31942.72,1134246.50
57905.50,8.14,4.50,43341.09,1108022.28
65207.74,8.02,4.02,29668.10,1148416.91
72391.49,5.75,4.45,32674.67,1202574.35
74360.18,8.37,6.22,32337.48,1428212.03
91024.42,7.63,5.24,44381.27,1842736.25
65342.81,7.32,6.14,44057.84,1262232.32
80051.85,6.02,3.39,35254.13,1354609.25
69835.56,7.67,3.03,19376.32,1277380.53
70552.56,6.91,2.35,31093.45,854487.60
75099.25,6.88,3.45,14744.05,968045.48
49623.12,7.34,3.27,35090.89,769113.83
72095.50,6.17,4.40,46379.12,1236093.91
60865.00,5.85,4.17,25334.78,745586.57
62503.59,7.16,6.48,35167.57,944288.91
62130.62,6.64,4.37,40847.89,1283480.44
68114.18,7.23,6.13,40035.65,1214941.76
57944.66,7.02,4.30,45260.52,1137224.58
74130.61,8.27,3.24,49958.58,1881075.44
67645.17,8.80,5.18,40734.06,1603201.05
63631.40,7.33,6.05,33108.12,1296610.53
75172.23,7.47,6.27,43047.12,1540360.75
76230.12,6.89,2.39,40690.51,1046957.12
87307.05,5.14,3.36,46175.13,1545672.12
61508.98,5.72,2.24,36962.81,857934.55
51187.42,5.91,3.24,48661.71,1298108.00
78394.71,8.33,3.01,34267.20,1533017.31
49409.67,7.54,3.17,27805.44,846841.46
73031.28,7.43,3.41,37994.33,1280199.29
70872.18,6.62,3.06,27501.00,1214334.97
76714.65,6.55,3.44,31534.31,1206539.67
59417.55,7.13,4.32,47119.04,1031385.45
75474.97,7.21,6.11,24034.63,1715435.99
67814.42,5.96,4.37,35103.00,1223432.84
75706.68,6.96,4.19,30523.42,1530848.09
86939.84,7.56,4.05,40702.61,1404435.50
70825.70,6.85,3.10,46508.43,1603944.38
64750.78,5.76,4.06,54048.34,1167918.06
54649.24,7.87,4.10,35497.43,1048135.75
88768.26,5.58,4.45,39144.95,1563193.10
79036.11,6.69,2.50,45828.22,1512578.55
71131.38,7.79,4.35,39414.33,1632942.32
62175.02,6.57,4.31,31317.60,1017723.00
64725.07,7.31,4.22,46202.05,1619829.10
77013.18,7.52,5.23,43432.88,1890056.39
82337.60,8.71,4.36,41186.11,1902118.70
66778.10,7.42,3.14,35399.21,1338247.93
94459.70,8.70,3.05,33515.83,2081869.28
61436.92,6.22,2.21,42032.61,868713.44
48507.31,5.86,4.45,36395.89,603374.04
56184.68,8.70,3.04,24328.41,1182670.14
88273.21,7.82,5.09,19686.48,1557075.42
69650.59,8.01,4.25,48017.37,1574582.09
55585.65,6.71,4.11,27042.63,530613.80
75766.12,8.57,5.23,30776.53,1669558.85
62676.91,8.48,6.12,32487.41,1191968.52
68535.89,6.00,2.00,32770.83,842296.27
66786.97,6.35,4.24,33390.91,1111108.50
57979.00,6.56,4.02,35553.52,1180325.50
66435.50,8.02,6.38,59599.34,1575966.55
78406.54,7.52,3.34,37544.37,1735992.34
77287.17,5.55,4.50,35041.73,1144711.18
60285.95,6.75,3.49,34769.23,891200.86
65363.75,9.26,4.11,48714.69,1775531.40
88508.05,5.81,4.08,36001.26,1660295.80
71328.91,6.01,2.50,26738.55,1062105.31
80041.90,7.22,4.01,39026.49,1693384.80
81988.55,7.59,6.38,29277.35,1689690.75
65022.83,8.03,6.36,13328.76,1004041.43
48783.80,6.89,2.22,31038.37,780934.04
65071.03,7.65,5.08,27613.90,942166.51
63266.19,6.93,4.17,32187.27,1049824.00
55532.02,7.48,4.09,46509.63,1394840.52
68735.44,7.62,5.18,27640.56,1521141.35
68056.30,7.36,6.00,31852.04,1470427.38
54574.59,8.52,5.05,44489.93,1094069.80
87640.40,8.10,6.46,39758.18,2096954.04
70087.57,6.98,2.27,53612.28,1580951.58
86249.99,7.97,4.39,43154.84,1749820.01
73211.14,10.28,6.23,44198.34,2065710.16
71635.47,6.08,2.16,43555.46,1148372.40
72662.41,7.46,4.05,50672.93,1371521.62
77124.80,8.22,5.37,39465.16,1814462.35
80807.73,5.82,2.47,42405.92,1304284.23
46662.77,7.38,3.00,25769.65,605963.71
81833.84,6.31,2.43,25889.75,1179992.29
70271.10,6.78,2.46,28101.64,1188196.88
78981.10,8.54,5.01,24386.95,1914072.95
81011.04,7.17,4.04,31435.48,1286400.92
73197.71,6.17,3.16,22829.49,1161232.66
65221.53,5.83,3.27,47157.21,1682105.85
65745.73,7.43,6.02,33031.54,1144137.64
64368.88,6.04,4.42,42847.65,1328701.19
78803.12,7.30,5.33,34422.03,1517316.57
63838.34,6.92,2.12,41553.33,1148563.90
66461.47,5.78,3.38,26052.74,729781.57
60930.19,8.04,6.21,26165.67,716316.49
71784.47,6.02,2.23,30364.32,859078.65
62017.40,6.41,2.19,38177.82,1011477.61
60907.69,7.00,5.16,34661.56,938171.36
64035.51,6.35,2.17,47334.62,1179983.44
62342.35,6.83,3.14,42311.92,1107067.80
69874.81,6.29,4.40,27987.42,1114957.60
65428.55,7.09,5.14,39070.49,1537310.62
77118.33,7.93,5.34,31197.77,1635151.19
70604.49,7.33,4.42,26529.70,1076995.90
75104.55,6.01,3.06,17461.44,890887.68
68694.51,6.24,4.30,40842.09,1033475.70
77898.51,8.27,3.28,59563.16,1812960.41
72261.20,7.35,3.07,42681.82,1568433.33
60625.06,6.61,3.29,33411.74,852504.59
79574.72,7.88,4.46,24884.70,1546408.56
67187.99,8.56,3.13,50485.19,1661592.79
82998.35,6.47,4.43,35153.59,1752594.82
76749.35,7.57,5.21,21136.20,1303106.79
65025.42,8.31,6.07,30028.16,1287903.35
67395.33,7.81,6.10,54687.82,1670950.31
75885.49,5.88,4.50,30067.48,1127499.38
72317.81,6.27,2.07,43911.48,1311389.58
78069.22,6.89,4.47,23560.52,1004430.32
46621.54,8.28,4.14,51321.09,1266747.83
53594.90,5.94,2.35,42653.86,713615.87
54703.75,5.63,3.47,47490.69,814573.15
55430.92,7.53,4.10,40789.59,1155801.25
62519.35,6.59,3.03,36889.40,1277780.51
69551.51,5.92,2.04,56625.37,1516075.01
62726.42,7.56,3.40,39475.82,877247.25
83622.07,5.52,2.46,36637.08,1317167.71
76170.96,7.10,6.15,52111.97,1880178.65
55497.01,7.04,3.16,47167.20,1370505.88
54600.19,5.06,3.26,64180.37,1078779.50
70842.00,6.32,3.20,37145.63,1621742.75
71434.93,8.13,4.38,27324.50,1351541.42
46890.59,7.87,4.03,26406.01,717682.09
66894.12,6.06,2.08,28630.36,914325.03
64547.65,4.63,3.42,37084.67,1074296.70
75049.04,7.62,6.45,28062.00,1199618.94
82903.97,6.23,2.36,44146.22,1452736.79
79767.62,6.09,2.29,46430.88,1377671.24
66126.81,5.78,3.15,41997.45,1474379.44
59306.93,7.50,4.23,34886.25,1363623.04
51796.13,7.18,6.43,31178.44,891468.21
68636.51,7.65,6.41,43708.89,1421047.65
56228.74,9.12,5.29,36567.18,1000842.18
74855.46,6.38,4.16,32549.68,1371311.62
81136.41,7.18,3.03,37050.13,1572513.84
66616.19,5.59,2.24,39347.57,958909.19
61437.78,6.56,2.15,24682.29,912422.15
64910.39,7.60,5.03,41942.18,1210026.03
56851.08,7.06,4.44,37438.94,1243879.83
66629.25,7.07,4.48,37261.32,1381117.70
65417.89,7.70,5.25,39446.67,1226992.90
79510.05,5.43,3.08,32647.78,1262552.69
46885.25,6.38,3.43,38898.18,774674.06
80088.88,5.92,4.42,34402.75,1295945.62
57311.55,7.82,4.18,21976.65,704375.87
69048.79,6.12,4.33,36817.37,1305210.26
54457.13,6.67,2.04,38438.76,1240380.46
69431.96,6.94,2.43,27408.37,1262281.49
64536.01,4.98,3.13,33346.40,491907.79
69460.28,5.84,2.39,40084.21,890481.73
58624.13,8.64,4.05,56547.80,1895361.12
73560.66,8.00,4.00,26471.26,1376346.36
92360.15,6.53,3.04,55728.98,1596440.11
68279.74,7.47,4.00,47830.63,1537475.79
71967.93,6.55,3.12,40288.73,1270390.25
58687.10,6.64,4.31,29395.60,938827.80
64799.86,7.18,5.09,39602.16,1277149.00
70553.92,7.91,5.49,22179.64,732244.16
65606.36,5.95,4.19,37975.78,1108204.59
59110.58,7.49,5.27,37977.76,1262104.93
49783.92,5.90,3.33,38680.45,757943.22
51536.21,6.53,3.16,44872.91,1354874.84
72102.19,7.56,3.50,18819.29,995813.22
50570.86,4.85,4.36,40580.09,612938.71
76156.47,6.40,3.10,34493.80,1521745.66
79263.55,6.07,3.20,36164.66,1252691.79
48460.46,6.47,2.16,38652.21,963934.01
57316.04,6.99,4.00,26121.14,623181.13
59060.70,8.79,4.04,42956.54,1361872.29
57535.89,7.57,5.01,31668.25,826306.15
76547.04,6.28,3.30,46840.44,1104115.69
83648.23,6.75,3.32,21137.03,1722463.56
67785.93,5.68,3.15,39757.59,1053338.59
75479.77,6.48,4.26,18537.43,933949.07
48879.26,7.15,4.42,63620.01,1575492.50
70130.41,7.72,3.06,34088.18,1544906.38
65935.58,6.41,4.20,15217.77,798073.95
69340.56,6.74,4.01,30726.38,994107.89
48692.28,7.42,5.38,40082.44,836339.82
73092.74,6.52,2.21,43509.46,1336172.19
59911.05,6.22,2.30,30865.02,592223.26
53052.07,6.90,2.18,25753.34,766710.17
74900.49,8.43,3.11,42182.07,1820439.35
73980.25,6.99,2.30,26155.69,1186019.80
73497.31,6.14,4.10,39897.63,1302664.42
57852.03,7.29,6.18,42688.46,1197069.26
72029.31,5.38,3.41,42143.26,1205878.77
70696.02,8.37,4.37,39616.98,1511352.26
83335.14,7.12,6.18,22786.03,951781.31
66765.45,6.10,2.11,38064.18,994897.11
63440.28,6.13,3.16,40750.33,1252723.43
56636.24,7.12,6.10,47541.43,1048639.79
89088.61,6.79,3.33,37044.86,1629049.62
55733.29,5.76,2.04,25676.39,639366.37
71418.38,7.46,6.08,22571.24,1055930.22
58651.71,6.96,4.37,30367.88,799207.70
67732.54,7.22,6.06,21029.40,1323959.80
45103.82,6.65,2.10,43067.01,852590.35
71833.18,9.93,6.26,31750.22,1399812.61
64295.71,6.15,4.40,39346.69,1206020.38
67855.25,8.30,5.22,34836.60,1222576.82
60827.93,7.52,6.16,20756.43,1184462.32
68060.44,6.74,3.11,19270.93,522639.00
74698.02,7.62,4.29,46999.32,1621982.42
78337.67,7.19,3.27,21611.79,1418310.08
87934.16,6.46,3.14,54310.02,1846350.02
75557.97,6.70,2.01,41866.36,1415349.65
74172.93,9.67,4.25,35277.80,1729559.81
69360.14,7.00,2.34,26863.68,1325149.92
59314.79,5.86,3.33,21881.93,470008.14
73854.65,6.79,4.24,44103.16,1637261.85
74960.77,6.48,3.27,35918.89,1268134.93
61471.41,5.64,4.39,43091.81,983994.27
48461.64,7.06,5.26,43341.77,1231779.15
67128.93,4.62,4.17,48165.64,1524123.57
97881.59,7.58,5.46,37152.80,1859160.63
70618.27,5.64,3.22,41291.72,965136.34
87035.32,5.73,3.19,42267.02,1487571.55
63938.66,8.20,4.28,42652.52,1599860.08
73054.55,8.09,3.41,31726.89,1411756.62
48629.25,7.66,3.31,53564.16,1209445.22
61641.15,7.27,3.21,48898.42,1202050.58
84558.75,6.91,4.47,26857.08,1784057.84
73531.60,7.54,5.18,32651.81,1259665.60
83736.22,8.01,6.08,38251.59,1742922.64
72079.18,7.13,5.49,20170.09,1206250.65
49346.25,6.75,2.23,35863.47,1014513.21
71946.51,8.05,3.20,35094.19,1169653.82
59453.32,6.27,2.18,26601.92,561703.77
84771.05,6.20,3.44,53950.06,1710570.17
62135.39,6.47,2.26,37575.24,1432012.87
66933.17,5.88,2.09,41834.04,881443.92
72951.26,5.84,2.33,24998.97,679627.60
64290.23,5.68,2.38,33405.46,1165240.18
91046.04,8.81,3.35,37086.62,2190338.61
74764.54,8.01,6.48,41102.07,1887529.38
67770.04,6.98,2.17,43254.29,1296881.97
55401.93,6.77,4.45,41185.76,841276.59
61802.54,7.53,5.34,34558.83,1111148.95
79752.98,7.37,5.26,42127.95,2045693.82
63086.58,6.73,4.45,41735.64,1330191.52
73864.87,7.92,3.42,34509.46,1536992.87
58083.43,6.59,3.37,30541.78,762130.46
48855.35,7.29,5.08,36994.28,735952.17
63555.72,5.83,4.45,25154.96,939490.91
64595.73,7.87,6.24,48444.19,1385775.67
70716.55,6.69,3.36,49098.70,1210184.02
55516.66,5.73,4.34,40537.10,652991.11
56143.36,5.27,4.02,46896.63,844695.50
64076.91,6.81,4.14,48697.73,1185743.82
64144.07,7.31,6.49,33561.71,1022709.70
58387.21,8.60,3.37,40569.55,1638632.15
62092.69,6.25,2.09,44095.06,751952.57
90882.85,6.26,4.05,41950.48,1771036.92
62731.89,6.71,3.47,22165.26,739027.68
88691.13,8.42,3.22,29837.28,2096977.79
79807.71,7.71,5.44,45333.76,1903660.92
79631.59,7.69,5.30,50954.00,1882118.61
84448.27,5.36,4.07,38602.90,1480888.80
79072.54,6.37,4.44,34897.87,1304789.26
56879.82,7.40,6.49,55439.32,1407291.85
66889.10,5.15,4.19,20501.01,843536.17
61724.74,7.47,4.42,20743.09,763093.23
67094.11,4.71,4.35,27883.68,743212.42
71114.02,5.96,4.07,37714.17,1187113.83
65152.58,6.12,3.17,47984.61,1167421.74
60513.83,7.49,4.19,31406.78,1160526.06
52138.03,6.68,2.10,32689.85,627650.40
82013.65,6.39,2.10,42211.42,1329800.05
67331.10,7.58,6.28,40755.47,1129798.37
53599.80,8.94,3.41,28163.14,955689.53
59609.27,7.58,5.37,37432.69,742645.15
66989.50,6.45,4.07,6821.95,490338.60
102881.12,5.69,3.12,21051.53,1754937.72
82060.53,6.45,4.09,23403.63,845890.24
57568.22,7.21,4.31,34385.41,949684.41
72119.16,8.08,3.43,45542.68,1333014.91
56716.36,7.13,4.36,37250.87,985117.63
61822.47,8.38,5.12,19413.58,1166336.26
71155.14,6.80,3.32,41453.79,1147685.30
84123.99,6.57,4.04,33946.37,1459834.79
80321.43,5.04,3.27,34229.57,1462989.49
76416.91,7.38,4.46,49032.67,1388596.24
54440.89,4.83,4.36,20980.73,590199.17
71410.11,8.74,6.50,32504.31,1256469.64
75720.44,5.72,3.25,45343.46,1495390.50
48406.78,7.78,4.19,43535.93,589352.40
76629.18,7.26,6.10,35441.49,1270502.87
63277.43,6.17,2.18,31713.15,1097918.41
53969.93,7.65,6.32,43351.59,1409943.30
69582.54,7.14,4.31,51250.16,1450619.46
74270.59,7.18,6.17,42021.23,1368670.30
71922.84,7.30,6.18,21016.06,1129582.84
78791.55,7.00,6.29,43264.08,1795445.90
71529.48,5.56,3.06,36200.37,1113314.70
